요양기관명,종별코드,종별명,시도코드,시도명,시군구코드,시군구명,읍면동,우편번호,주소,전화번호,경도,위도,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수
서대용치과의원,51,치과의원,110000,서울,110023,광진구,중곡동,4923,"서울특별시 광진구 용마산로 49, 3층 (중곡동, 서진빌딩)",02-2201-8118,127.0876136,37.5579935,19931102,1,0,0,0,0,1,0,0,0,0,0,0,0,0
세종한의원,93,한의원,110000,서울,110023,광진구,중곡동,4923,"서울특별시 광진구 용마산로 49, 2층 (중곡동)",02-2201-2986,127.0876136,37.5579935,19931213,1,0,0,0,0,0,0,0,0,1,0,0,0,0
김영배치과의원,51,치과의원,110000,서울,110023,광진구,중곡동,4924,"서울특별시 광진구 용마산로 45, 2층 (중곡동)",02-455-6662,127.0877132,37.5575945,19920428,1,0,0,0,0,1,0,0,0,0,0,0,0,0
노태영내과의원,31,의원,110000,서울,110023,광진구,중곡동,4944,"서울특별시 광진구 긴고랑로 115, (중곡동)",02-454-0849,127.087911,37.5593047,19900208,1,0,0,0,1,0,0,0,0,0,0,0,0,0
중곡우리치과의원,51,치과의원,110000,서울,110023,광진구,중곡동,4945,"서울특별시 광진구 용마산로 60, 2층 (중곡동)",02-446-2875,127.0879308,37.5589533,20121029,1,0,0,0,0,1,0,0,0,0,0,0,0,0
서울앞선치과의원,51,치과의원,110000,서울,110023,광진구,중곡동,4949,"서울특별시 광진구 용마산로 54, 2층 (중곡동)",02-452-7522,127.0879904,37.5584584,20110713,1,0,0,0,0,1,0,0,0,0,0,0,0,0
대원피부과의원,31,의원,110000,서울,110023,광진구,중곡동,4945,"서울특별시 광진구 용마산로 58, 2층 (중곡동)",02-453-7900,127.0880246,37.5588067,20021024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
엄민숙소아청소년과의원,31,의원,110000,서울,110023,광진구,중곡동,4949,"서울특별시 광진구 용마산로 46, 2층 (중곡동)",02-455-6025,127.0881625,37.5577857,19950502,1,0,0,0,1,0,0,0,0,0,0,0,0,0
레몬치과의원,51,치과의원,110000,서울,110023,광진구,중곡동,4949,"서울특별시 광진구 용마산로 46, 3층 (중곡동)",02-446-1331,127.0881625,37.5577857,20120201,1,0,0,0,0,1,0,0,0,0,0,0,0,0
경희바른한의원,93,한의원,110000,서울,110023,광진구,중곡동,4949,"서울특별시 광진구 용마산로 46, 2층 (중곡동)",02-456-0677,127.0881625,37.5577857,20120830,1,0,0,0,0,0,0,0,0,1,0,0,0,0
연세마취통증의학과의원,31,의원,110000,서울,110023,광진구,중곡동,4931,"서울특별시 광진구 용마산로 9, 3층 (중곡동)",02-454-8686,127.0882021,37.5544396,20010228,1,0,0,0,1,0,0,0,0,0,0,0,0,0
이(e)서울내과의원,31,의원,110000,서울,110023,광진구,중곡동,4931,"서울특별시 광진구 용마산로 5, 2.3층 (중곡동)",02-456-0075,127.0882485,37.5542122,20100305,3,0,0,0,3,0,0,0,0,0,0,0,0,0
서울에스치과의원,51,치과의원,110000,서울,110023,광진구,중곡동,4931,"서울특별시 광진구 용마산로 5, 4층 (중곡동)",02-447-2275,127.0882485,37.5542122,20090909,1,0,0,0,0,1,0,0,0,0,0,0,0,0
연세.모던피부과의원,31,의원,110000,서울,110023,광진구,중곡동,4931,"서울특별시 광진구 천호대로 635, 2.3층 (중곡동)",02-455-0063,127.0883333,37.5540967,19910206,2,1,0,0,1,0,0,0,0,0,0,0,0,0
전영미산부인과의원,31,의원,110000,서울,110023,광진구,중곡동,4931,"서울특별시 광진구 천호대로 635, (중곡동)",02-454-2963,127.0883333,37.5540967,19910531,1,0,0,0,1,0,0,0,0,0,0,0,0,0
삼성열린내과의원,31,의원,110000,서울,110023,광진구,중곡동,4953,"서울특별시 광진구 용마산로 8, 2층 (중곡동)",02-456-8575,127.088746,37.55426,20050302,1,0,0,0,1,0,0,0,0,0,0,0,0,0
밝은미래안과의원,31,의원,110000,서울,110023,광진구,중곡동,4953,"서울특별시 광진구 용마산로 4, 3층 (중곡동)",02-455-5300,127.0887607,37.5540489,20040703,1,0,0,0,1,0,0,0,0,0,0,0,0,0
이웅석치과의원,51,치과의원,110000,서울,110023,광진구,중곡동,4953,"서울특별시 광진구 용마산로 4, 2층 (중곡동)",02-457-9912,127.0887607,37.5540489,19800412,1,0,0,0,0,1,0,0,0,0,0,0,0,0
우리한의원,93,한의원,110000,서울,110023,광진구,중곡동,4949,"서울특별시 광진구 영화사로 16, 2층 (중곡동)",02-3437-7300,127.0890381,37.5577688,20080718,1,0,0,0,0,0,0,0,0,1,0,0,0,0
굿모닝함운외과의원,31,의원,110000,서울,110023,광진구,중곡동,4953,"서울특별시 광진구 천호대로 653, 3층 (중곡동)",02-455-7175,127.0896679,37.5528499,20020128,1,0,0,0,1,0,0,0,0,0,0,0,0,0
정치과의원,51,치과의원,110000,서울,110023,광진구,중곡동,4945,"서울특별시 광진구 영화사로 21, (중곡동)",02-456-5330,127.0897752,37.5576135,19910513,1,0,0,0,0,1,0,0,0,0,0,0,0,0
황한의원,93,한의원,110000,서울,110023,광진구,중곡동,4945,"서울특별시 광진구 영화사로 23, 1층 (중곡동)",02-856-2943,127.089969,37.5574404,20050711,1,0,0,0,0,0,0,0,0,1,0,0,0,0
중곡연세가정의학과의원,31,의원,110000,서울,110023,광진구,중곡동,4950,"서울특별시 광진구 영화사로 30, 2층 (중곡동)",02-3436-8878,127.0902606,37.5569059,20010630,1,0,0,0,1,0,0,0,0,0,0,0,0,0
중곡치과의원,51,치과의원,110000,서울,110023,광진구,중곡동,4950,"서울특별시 광진구 영화사로 30, 3층 (중곡동)",02-453-2877,127.0902606,37.5569059,19990524,1,0,0,0,0,1,0,0,0,0,0,0,0,0
치아미치과의원,51,치과의원,110000,서울,110023,광진구,화양동,5014,"서울특별시 광진구 동일로 144, 6층 (화양동)",02-497-2875,127.0659296,37.5450506,20110228,1,0,0,0,0,1,0,0,0,0,0,0,0,0
건대하늘정신건강의학과의원,31,의원,110000,서울,110023,광진구,화양동,5019,"서울특별시 광진구 아차산로 207, 2층 (화양동)",02-463-1331,127.0667446,37.5415244,20190422,5,0,0,0,5,0,0,0,0,0,0,0,0,0
은유외과의원,31,의원,110000,서울,110023,광진구,화양동,5019,"서울특별시 광진구 아차산로 219, 삼영빌딩 3층 (화양동)",02-464-6879,127.0679414,37.5411246,20230427,1,0,0,0,1,0,0,0,0,0,0,0,0,0
성경제피부과의원,31,의원,110000,서울,110023,광진구,화양동,5018,"서울특별시 광진구 아차산로 229, 4층 (화양동)",02-2115-6222,127.0690816,37.5408305,20050214,1,0,0,0,1,0,0,0,0,0,0,0,0,0
기독필치과의원,51,치과의원,110000,서울,110023,광진구,화양동,5018,"서울특별시 광진구 아차산로 229, 4층 (화양동, 한림타워)",02-461-2828,127.0690816,37.5408305,19880503,1,0,0,0,0,1,0,0,0,0,0,0,0,0
서울가정의원,31,의원,110000,서울,110023,광진구,화양동,5016,"서울특별시 광진구 아차산로29길 51, 2층 (화양동)",02-469-8050,127.0691091,37.5431368,20010424,1,0,0,0,1,0,0,0,0,0,0,0,0,0
사랑의손길마취통증의학과의원,31,의원,110000,서울,110023,광진구,화양동,5018,"서울특별시 광진구 아차산로 235, 7층 (화양동)",02-6082-7575,127.0695369,37.5406201,20050707,1,0,0,0,1,0,0,0,0,0,0,0,0,0
서울나란이치과의원,51,치과의원,110000,서울,110023,광진구,화양동,5018,"서울특별시 광진구 아차산로 237, 402호 (화양동, 삼진빌딩)",02-461-7522,127.0697556,37.5405026,20091123,1,0,0,0,0,0,0,0,1,0,0,0,0,0
도담한의원,93,한의원,110000,서울,110023,광진구,화양동,5011,"서울특별시 광진구 능동로13길 50, 2층 (화양동)",02-469-7582,127.0699243,37.5441098,20091125,1,0,0,0,0,0,0,0,0,1,0,0,0,0
김석희내과의원,31,의원,110000,서울,110023,광진구,화양동,5008,"서울특별시 광진구 광나루로 360, (화양동)",02-464-4980,127.0699504,37.5478764,19800913,1,0,0,0,1,0,0,0,0,0,0,0,0,0
김숙희여성의원,31,의원,110000,서울,110023,광진구,화양동,5008,"서울특별시 광진구 광나루로 360, 2층 (화양동)",02-467-8275,127.0699504,37.5478764,20150210,1,0,0,0,1,0,0,0,0,0,0,0,0,0
눈애안과의원,31,의원,110000,서울,110023,광진구,화양동,5017,"서울특별시 광진구 아차산로 241, 5층 501호 (화양동, 연한빌딩)",02-6463-6288,127.0701725,37.5405171,20130805,1,0,0,0,1,0,0,0,0,0,0,0,0,0
연세어울림이비인후과의원,31,의원,110000,서울,110023,광진구,화양동,5017,"서울특별시 광진구 아차산로 241, 4층 401호 (화양동)",02-465-9700,127.0701725,37.5405171,20120906,2,0,0,0,2,0,0,0,0,0,0,0,0,0
이(e)누리내과의원,31,의원,110000,서울,110023,광진구,화양동,5017,"서울특별시 광진구 아차산로 241, 502호 (화양동, 연한빌딩)",02-462-5558,127.0701725,37.5405171,20131122,1,0,0,0,1,0,0,0,0,0,0,0,0,0
차앤박피부과의원,31,의원,110000,서울,110023,광진구,화양동,5017,"서울특별시 광진구 아차산로 241, 4층 402호 (화양동)",02-465-4227,127.0701725,37.5405171,20120828,1,0,0,0,1,0,0,0,0,0,0,0,0,0
채움마취통증의학과의원,31,의원,110000,서울,110023,광진구,화양동,5017,"서울특별시 광진구 아차산로 241, 7층 702호 (화양동, 연한빌딩)",02-461-8774,127.0701725,37.5405171,20130607,1,0,0,0,1,0,0,0,0,0,0,0,0,0
보스톤스마트치과의원,51,치과의원,110000,서울,110023,광진구,화양동,5017,"서울특별시 광진구 아차산로 241, 503호 (화양동)",02-3443-2828,127.0701725,37.5405171,20131111,1,0,0,0,0,1,0,0,0,0,0,0,0,0
소연산부인과의원,31,의원,110000,서울,110023,광진구,화양동,5017,"서울특별시 광진구 능동로 103, 4층 2호 (화양동, 동서빌딩)",02-469-9777,127.0705131,37.5403396,20050214,2,0,0,0,2,0,0,0,0,0,0,0,0,0
푸른세상안과의원,31,의원,110000,서울,110023,광진구,화양동,5017,"서울특별시 광진구 능동로 103, 302호 (화양동, 동서빌딩)",02-469-2020,127.0705131,37.5403396,20050829,1,0,0,0,1,0,0,0,0,0,0,0,0,0
에스(S)리더치과병원,41,치과병원,110000,서울,110023,광진구,화양동,5017,"서울특별시 광진구 능동로 103, 3.4층 (화양동)",02-466-7528,127.0705131,37.5403396,20080118,6,0,0,0,0,2,0,0,4,0,0,0,0,0
제니여성의원,31,의원,110000,서울,110023,광진구,화양동,5017,"서울특별시 광진구 능동로 119, 2,3층 (화양동)",02-461-5677,127.0712381,37.5417563,20091118,2,0,0,0,2,0,0,0,0,0,0,0,0,0
아름다운의원,31,의원,110000,서울,110023,광진구,화양동,5017,"서울특별시 광진구 능동로 127, 3층 (화양동)",02-466-8875,127.0714384,37.5422709,20050228,1,1,0,0,0,0,0,0,0,0,0,0,0,0
화양영상의학과의원,31,의원,110000,서울,110023,광진구,화양동,5022,"서울특별시 광진구 광나루로 436, 2,3층 (화양동)",02-461-1212,127.0777459,37.5455725,19980306,2,0,0,0,2,0,0,0,0,0,0,0,0,0
닥터신베스트의원,31,의원,110000,서울,110023,광진구,,5079,"서울특별시 광진구 동일로 74, 지하1, 1층 (자양동)",02-911-3990,127.0626863,37.5392721,20160516,1,1,0,0,0,0,0,0,0,0,0,0,0,0
경희생생한방병원,92,한방병원,110000,서울,110023,광진구,,5079,"서울특별시 광진구 동일로 82-1, 생생한방병원 지하1~5층 (자양동)",02-465-6575,127.0631077,37.539937,20211028,4,0,0,0,1,0,0,0,0,2,0,0,1,0
우리들내과의원,31,의원,110000,서울,110023,광진구,,5082,"서울특별시 광진구 뚝섬로 480, 2층 좌측호 (자양동)",02-465-2239,127.0635633,37.5364286,20170417,1,0,0,0,1,0,0,0,0,0,0,0,0,0
화목한한의원,93,한의원,110000,서울,110023,광진구,,5082,"서울특별시 광진구 뚝섬로 480, 2층 (자양동)",02-463-8275,127.0635633,37.5364286,20121004,1,0,0,0,0,0,0,0,0,1,0,0,0,0
서울프라임병원,21,병원,110000,서울,110023,광진구,,5071,"서울특별시 광진구 동일로 92-1, B1~2, 2~7층 (자양동)",02-464-2700,127.0635902,37.5408266,20120816,7,0,0,0,7,0,0,0,0,0,0,0,0,0
서울참조은치과의원,51,치과의원,110000,서울,110023,광진구,,5071,"서울특별시 광진구 동일로 92-1, 2층 (자양동)",02-498-2882,127.0635902,37.5408266,20181212,1,0,0,0,0,0,0,0,1,0,0,0,0,0
나영호치과의원,51,치과의원,110000,서울,110023,광진구,,5078,"서울특별시 광진구 뚝섬로23길 27, 2층 (자양동)",02-464-8988,127.0646663,37.5373679,19860514,1,0,0,0,0,1,0,0,0,0,0,0,0,0
경희한의원,93,한의원,110000,서울,110023,광진구,,5077,"서울특별시 광진구 뚝섬로25길 18, 1층 (자양동)",02-462-7888,127.0649208,37.5368574,20150417,2,0,0,0,0,0,0,0,0,2,0,0,0,0
아산박내과의원,31,의원,110000,서울,110023,광진구,,5085,"서울특별시 광진구 뚝섬로 498, 서울클리닉빌딩 2층 (자양동)",02-464-1960,127.0654091,37.5358992,19820326,1,0,0,0,1,0,0,0,0,0,0,0,0,0
코끼리정형외과의원,31,의원,110000,서울,110023,광진구,,5085,"서울특별시 광진구 뚝섬로 498, 서울클리닉빌딩 4층 (자양동)",02-462-1110,127.0654091,37.5358992,20221018,1,0,0,0,1,0,0,0,0,0,0,0,0,0
이종각한의원,93,한의원,110000,서울,110023,광진구,,5085,"서울특별시 광진구 뚝섬로 498, (자양동)",02-465-4383,127.0654091,37.5358992,19841204,1,0,0,0,0,0,0,0,0,1,0,0,0,0
예의원,31,의원,110000,서울,110023,광진구,,5077,"서울특별시 광진구 뚝섬로25길 2, (자양동, 2층)",6080-0880,127.0656373,37.5362481,20150708,1,1,0,0,0,0,0,0,0,0,0,0,0,0
마디튼튼의원,31,의원,110000,서울,110023,광진구,,5077,"서울특별시 광진구 뚝섬로 499, 2층 (자양동)",070-4797-0026,127.0658387,37.5361408,20140709,1,0,0,0,1,0,0,0,0,0,0,0,0,0
동감한의원,93,한의원,110000,서울,110023,광진구,,5020,"서울특별시 광진구 아차산로 201, 2층 (화양동)",02-499-7588,127.066029,37.5417539,20090902,1,0,0,0,0,0,0,0,0,1,0,0,0,0
청솔한의원,93,한의원,110000,서울,110023,광진구,,5078,"서울특별시 광진구 뚝섬로27길 43, 2층 (자양동)",02-498-0302,127.0660907,37.5378566,20020919,1,0,0,0,0,0,0,0,0,1,0,0,0,0
동부참사랑요양병원,28,요양병원,110000,서울,110023,광진구,,5013,"서울특별시 광진구 동일로 154, (화양동)",02-461-6602,127.0663265,37.5457631,20171211,4,0,0,0,3,0,0,0,0,1,0,0,0,0
샤인유 의원,31,의원,110000,서울,110023,광진구,,5020,"서울특별시 광진구 아차산로 205, 2층 (화양동)",02-572-1033,127.0663863,37.5416811,20180717,1,0,0,0,1,0,0,0,0,0,0,0,0,0
삼성신내과의원,31,의원,110000,서울,110023,광진구,,5072,"서울특별시 광진구 아차산로 208, 상록빌딩 2층 (자양동)",02-469-0114,127.0664893,37.541061,20230413,1,0,0,0,1,0,0,0,0,0,0,0,0,0
에스준의원,31,의원,110000,서울,110023,광진구,,5019,"서울특별시 광진구 아차산로 207, 5층 (화양동)",02-6959-7234,127.0667446,37.5415244,20141027,2,0,0,0,2,0,0,0,0,0,0,0,0,0
다이즐한의원,93,한의원,110000,서울,110023,광진구,,5019,"서울특별시 광진구 아차산로 207, 4층 (화양동)",02-462-1475,127.0667446,37.5415244,20130813,1,0,0,0,0,0,0,0,0,1,0,0,0,0
경희청담한의원,93,한의원,110000,서울,110023,광진구,,5072,"서울특별시 광진구 동일로18길 73, 2층 (자양동)",02-466-1075,127.0668391,37.5389638,20021030,1,0,0,0,0,0,0,0,0,1,0,0,0,0
리즈온의원,31,의원,110000,서울,110023,광진구,,5019,"서울특별시 광진구 아차산로 213, 3층 (화양동, 웅진빌딩)",02-463-1755,127.0672043,37.5413798,20110530,4,0,0,0,4,0,0,0,0,0,0,0,0,0
신일외과의원,31,의원,110000,서울,110023,광진구,,5076,"서울특별시 광진구 뚝섬로 511, (자양동)",02-466-8397,127.0672338,37.5357568,19880428,1,0,0,0,1,0,0,0,0,0,0,0,0,0
서울현대정형외과의원,31,의원,110000,서울,110023,광진구,,5073,"서울특별시 광진구 아차산로30길 39, 2층 (자양동)",02-466-3119,127.0674893,37.5389967,20040820,1,0,0,0,1,0,0,0,0,0,0,0,0,0
주명희산부인과의원,31,의원,110000,서울,110023,광진구,,5019,"서울특별시 광진구 아차산로 215, 2층 (화양동)",02-467-9337,127.0675647,37.5412156,19991231,2,0,0,0,2,0,0,0,0,0,0,0,0,0
라비아의원,31,의원,110000,서울,110023,광진구,,5072,"서울특별시 광진구 아차산로 220, 4층 (자양동)",464-9500,127.0676643,37.5406399,20070611,1,0,0,0,1,0,0,0,0,0,0,0,0,0
바르다 치과교정과 치과의원,51,치과의원,110000,서울,110023,광진구,,5072,"서울특별시 광진구 아차산로 220, 3층 (자양동)",02-468-0028,127.0676643,37.5406399,20171030,1,0,0,0,0,0,0,0,1,0,0,0,0,0
메디스포정형외과의원,31,의원,110000,서울,110023,광진구,,5007,"서울특별시 광진구 동일로 178, 2층 (화양동)",02-6952-7737,127.0677534,37.5478327,20180205,1,0,0,0,1,0,0,0,0,0,0,0,0,0
비앤씨피부과의원,31,의원,110000,서울,110023,광진구,,5019,"서울특별시 광진구 아차산로 219, 5층 (화양동)",469-4333,127.0679414,37.5411246,20020418,1,0,0,0,1,0,0,0,0,0,0,0,0,0
유앤아이의원,31,의원,110000,서울,110023,광진구,,5019,"서울특별시 광진구 아차산로 219, 삼영빌딩 2층 1호 (화양동)",02-2039-3459,127.0679414,37.5411246,20220126,4,4,0,0,0,0,0,0,0,0,0,0,0,0
건대기억치과의원,51,치과의원,110000,서울,110023,광진구,,5019,"서울특별시 광진구 아차산로 219, 4층 (화양동)",463-7575,127.0679414,37.5411246,19950926,1,0,0,0,0,1,0,0,0,0,0,0,0,0
맑은숲한의원,93,한의원,110000,서울,110023,광진구,,5073,"서울특별시 광진구 아차산로 224, 2층 (자양동)",02-499-7553,127.0680964,37.5405757,20041115,1,0,0,0,0,0,0,0,0,1,0,0,0,0
본태의원,31,의원,110000,서울,110023,광진구,,5096,"서울특별시 광진구 능동로 18, 114호 (자양동, 이튼타워리버3차)",02-469-0478,127.0681986,37.5327596,20160415,1,0,0,0,1,0,0,0,0,0,0,0,0,0
아침맑음한의원,93,한의원,110000,서울,110023,광진구,,5096,"서울특별시 광진구 능동로 18, 209호 (자양동, 이튼타워리버3차)",02-465-7588,127.0681986,37.5327596,20120423,1,0,0,0,0,0,0,0,0,0,0,0,1,0
건대성모외과의원,31,의원,110000,서울,110023,광진구,,5073,"서울특별시 광진구 아차산로 226, 성용빌딩 4층 (자양동)",02-498-7000,127.0684177,37.5404436,20220203,1,0,0,0,1,0,0,0,0,0,0,0,0,0
아이엠뷰티의원,31,의원,110000,서울,110023,광진구,,5073,"서울특별시 광진구 아차산로 226, 성용빌딩 3층 (자양동)",02-499-7577,127.0684177,37.5404436,20210113,1,1,0,0,0,0,0,0,0,0,0,0,0,0
자연과한의원,93,한의원,110000,서울,110023,광진구,,5073,"서울특별시 광진구 아차산로 226, 성용빌딩 5층 (자양동)",02-6952-1049,127.0684177,37.5404436,20210111,1,0,0,0,0,0,0,0,0,1,0,0,0,0
영재한의원,93,한의원,110000,서울,110023,광진구,,5018,"서울특별시 광진구 아차산로29길 35, 2층 (화양동)",02-463-7687,127.0687464,37.5424709,19871014,1,0,0,0,0,0,0,0,0,1,0,0,0,0
땅김의원,31,의원,110000,서울,110023,광진구,,5074,"서울특별시 광진구 능동로 69, 2층 202,203호 (자양동, 자양 호반써밋)",02-543-7757,127.0689946,37.5378406,20141021,1,0,0,0,1,0,0,0,0,0,0,0,0,0
연세휴치과의원,51,치과의원,110000,서울,110023,광진구,,5074,"서울특별시 광진구 능동로 69, 2층 206~210호 (자양동, 자양 호반써밋)",466-8828,127.0689946,37.5378406,20090622,3,0,0,0,0,0,0,0,3,0,0,0,0,0
건대예쁨주의쁨의원,31,의원,110000,서울,110023,광진구,,5018,"서울특별시 광진구 아차산로 229, 한림타워 2층 (화양동)",02-467-1177,127.0690816,37.5408305,20181204,1,0,0,0,1,0,0,0,0,0,0,0,0,0
해들정신건강의학과의원,31,의원,110000,서울,110023,광진구,,5018,"서울특별시 광진구 아차산로 229, 한림타워 4층 404호 (화양동)",02-465-0300,127.0690816,37.5408305,20180528,1,0,0,0,1,0,0,0,0,0,0,0,0,0
